Company Name,Exchange:Ticker,Industry Group,Country,Broad Group,Sub Group
Greenearth Energy Limited (ASX:GER),ASX:GER,Electrical Equipment,Australia,"Australia, NZ and Canada",Australia & NZ
Greenestone Healthcare Corporation (OTCPK:GRST),OTCPK:GRST,Hospitals/Healthcare Facilities,Canada,"Australia, NZ and Canada",Canada
Greenland Minerals and Energy Limited (ASX:GGG),ASX:GGG,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
GreenPower Motor Company Inc. (TSXV:GPV),TSXV:GPV,Construction Supplies,Canada,"Australia, NZ and Canada",Canada
GreenSpace Brands Inc. (TSXV:JTR),TSXV:JTR,Food Processing,Canada,"Australia, NZ and Canada",Canada
Grenville Gold Corporation (TSXV:GVG),TSXV:GVG,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Grenville Strategic Royalty Corp. (TSXV:GRC),TSXV:GRC,Investments & Asset Management,Canada,"Australia, NZ and Canada",Canada
Grizzly Discoveries Inc (TSXV:GZD),TSXV:GZD,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Groundstar Resources Ltd. (TSXV:GSA),TSXV:GSA,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Group Ten Metals Inc. (TSXV:PGE),TSXV:PGE,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
GroveWare Technologies Ltd. (OTCPK:GROV),OTCPK:GROV,Software (System & Application),Canada,"Australia, NZ and Canada",Canada
GrowPros Cannabis Ventures Inc. (DB:JAM1),DB:JAM1,Drugs (Pharmaceutical),Canada,"Australia, NZ and Canada",Canada
Gryphon Minerals Ltd. (ASX:GRY),ASX:GRY,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
GTA Resources and Mining Inc. (TSXV:GTA),TSXV:GTA,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Guardian Capital Group Ltd. (TSX:GCG.A),TSX:GCG.A,Investments & Asset Management,Canada,"Australia, NZ and Canada",Canada
GUD Holdings Limited (ASX:GUD),ASX:GUD,Furn/Home Furnishings,Australia,"Australia, NZ and Canada",Australia & NZ
Guerrero Ventures Inc. (TSXV:GV),TSXV:GV,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
GuestLogix Inc. (TSX:GXI),TSX:GXI,Software (System & Application),Canada,"Australia, NZ and Canada",Canada
"Guinness Exploration, Inc. (OTCPK:GNXP)",OTCPK:GNXP,Metals & Mining,New Zealand,"Australia, NZ and Canada",Australia & NZ
Gulf & Pacific Equities Corp. (TSXV:GUF),TSXV:GUF,Real Estate (Operations & Services),Canada,"Australia, NZ and Canada",Canada
Gulf Industrials Limited (ASX:GLF),ASX:GLF,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Gulf Manganese Corporation Limited (ASX:GMC),ASX:GMC,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Gulf Shores Resources Ltd. (TSXV:GUL),TSXV:GUL,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Gullewa Ltd. (ASX:GUL),ASX:GUL,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Gungnir Resources Inc. (OTCPK:ASWR.F),OTCPK:ASWR.F,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Gunpoint Exploration Ltd. (TSXV:GUN),TSXV:GUN,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Guyana Goldfields Inc. (TSX:GUY),TSX:GUY,Precious Metals,Canada,"Australia, NZ and Canada",Canada
GWA Group Limited (ASX:GWA),ASX:GWA,Building Materials,Australia,"Australia, NZ and Canada",Australia & NZ
GWR Group Limited (ASX:GWR),ASX:GWR,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
GWR Resources Inc. (TSXV:GWQ),TSXV:GWQ,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
H-Source Holdings Ltd. (CNSX:HSI),CNSX:HSI,Heathcare Information and Technology,Canada,"Australia, NZ and Canada",Canada
H2O Innovation Inc. (TSXV:HEO),TSXV:HEO,Machinery,Canada,"Australia, NZ and Canada",Canada
Hallenstein Glasson Holdings Limited (NZSE:HLG),NZSE:HLG,Retail (Special Lines),New Zealand,"Australia, NZ and Canada",Australia & NZ
Halogen Software Inc. (TSX:HGN),TSX:HGN,Software (Internet),Canada,"Australia, NZ and Canada",Canada
Hammer Metals Limited (ASX:HMX),ASX:HMX,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Hammond Manufacturing Co. Ltd. (TSX:HMM.A),TSX:HMM.A,Electrical Equipment,Canada,"Australia, NZ and Canada",Canada
Hammond Power Solutions Inc. (TSX:HPS.A),TSX:HPS.A,Electrical Equipment,Canada,"Australia, NZ and Canada",Canada
Handa Copper Corporation (TSXV:HEC),TSXV:HEC,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Hannans Reward Limited (ASX:HNR),ASX:HNR,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Hansa Resources Ltd. (TSXV:HRL),TSXV:HRL,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Hansen Technologies Ltd. (ASX:HSN),ASX:HSN,Software (System & Application),Australia,"Australia, NZ and Canada",Australia & NZ
Hanwei Energy Services Corp. (TSX:HE),TSX:HE,Oilfield Svcs/Equip.,Canada,"Australia, NZ and Canada",Canada
Haoma Mining NL (ASX:HAO),ASX:HAO,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Happy Creek Minerals Ltd. (TSXV:HPY),TSXV:HPY,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Haranga Resources Limited (ASX:HAR),ASX:HAR,Steel,Australia,"Australia, NZ and Canada",Australia & NZ
Hard Creek Nickel Corp. (TSXV:HNC),TSXV:HNC,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Hardwoods Distribution Inc. (TSX:HWD),TSX:HWD,Retail (Distributors),Canada,"Australia, NZ and Canada",Canada
Harte Gold Corp. (TSX:HRT),TSX:HRT,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Harvest Gold Corporation (TSXV:HVG),TSXV:HVG,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Harvey Norman Holdings Limited (ASX:HVN),ASX:HVN,Retail (General),Australia,"Australia, NZ and Canada",Australia & NZ
Hastings Technology Metals Limited (ASX:HAS),ASX:HAS,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Havilah Resources Limited (ASX:HAV),ASX:HAV,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
"Hawk Exploration, Ltd. (TSXV:HWK.A)",TSXV:HWK.A,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Hawkeye Gold & Diamond Inc. (TSXV:HGO),TSXV:HGO,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Hawkley Oil and Gas Limited (ASX:HOG),ASX:HOG,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Hawthorn Resources Limited (ASX:HAW),ASX:HAW,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Hazelwood Resources Ltd. (ASX:HAZ),ASX:HAZ,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Hazer Group Limited (ASX:HZR),ASX:HZR,Chemical (Specialty),Australia,"Australia, NZ and Canada",Australia & NZ
HeadsUp Entertainment International Inc. (OTCPK:HDUP),OTCPK:HDUP,Entertainment,Canada,"Australia, NZ and Canada",Canada
Healthscope Limited (ASX:HSO),ASX:HSO,Hospitals/Healthcare Facilities,Australia,"Australia, NZ and Canada",Australia & NZ
HealthSpace Data Systems Ltd. (CNSX:HS),CNSX:HS,Software (System & Application),Canada,"Australia, NZ and Canada",Canada
Heartland New Zealand Limited (NZSE:HNZ),NZSE:HNZ,Financial Svcs. (Non-bank & Insurance),New Zealand,"Australia, NZ and Canada",Australia & NZ
"Heatherdale Resources, Ltd. (TSXV:HTR)",TSXV:HTR,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Heemskirk Consolidated Ltd. (ASX:HSK),ASX:HSK,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Helijet International Inc. (TSXV:HJI),TSXV:HJI,Air Transport,Canada,"Australia, NZ and Canada",Canada
Helio Resource Corp. (TSXV:HRC),TSXV:HRC,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Helix Biopharma Corp. (TSX:HBP),TSX:HBP,Drugs (Biotechnology),Canada,"Australia, NZ and Canada",Canada
Helix Resources Ltd. (ASX:HLX),ASX:HLX,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Hellaby Holdings Limited (NZSE:HBY),NZSE:HBY,Diversified,New Zealand,"Australia, NZ and Canada",Australia & NZ
Hellix Ventures Inc. (OTCPK:HLLX.F),OTCPK:HLLX.F,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Helloworld Limited (ASX:HLO),ASX:HLO,Hotel/Gaming,Australia,"Australia, NZ and Canada",Australia & NZ
Hemisphere Energy Corporation (TSXV:HME),TSXV:HME,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Hemostemix Inc. (TSXV:HEM),TSXV:HEM,Drugs (Biotechnology),Canada,"Australia, NZ and Canada",Canada
Herencia Resources plc. (AIM:HER),AIM:HER,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Heron Resources Limited (ASX:HRR),ASX:HRR,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Heroux-Devtek Inc. (TSX:HRX),TSX:HRX,Aerospace/Defense,Canada,"Australia, NZ and Canada",Canada
Hexagon Resources Limited (ASX:HXG),ASX:HXG,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
HFA Holdings Limited (ASX:HFA),ASX:HFA,Investments & Asset Management,Australia,"Australia, NZ and Canada",Australia & NZ
HGL Limited (ASX:HNG),ASX:HNG,Retail (Distributors),Australia,"Australia, NZ and Canada",Australia & NZ
High Arctic Energy Services Inc (TSX:HWO),TSX:HWO,Oilfield Svcs/Equip.,Canada,"Australia, NZ and Canada",Canada
High Hampton Holdings Corp. (DB:0HC1),DB:0HC1,Healthcare Support Services,Canada,"Australia, NZ and Canada",Canada
High Liner Foods Inc. (TSX:HLF),TSX:HLF,Food Processing,Canada,"Australia, NZ and Canada",Canada
High North Resources Ltd. (TSXV:HN),TSXV:HN,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
High Peak Royalties Limited (ASX:HPR),ASX:HPR,Green & Renewable Energy,Australia,"Australia, NZ and Canada",Australia & NZ
Highbank Resources Ltd. (TSXV:HBK),TSXV:HBK,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Highland Copper Company Inc. (TSXV:HI),TSXV:HI,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Highway 50 Gold Corp. (TSXV:HWY),TSXV:HWY,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Hill End Gold Ltd. (ASX:HEG),ASX:HEG,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Hillgrove Resources Ltd. (ASX:HGO),ASX:HGO,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Hills Limited (ASX:HIL),ASX:HIL,Electronics (General),Australia,"Australia, NZ and Canada",Australia & NZ
Hinterland Metals Inc. (TSXV:HMI),TSXV:HMI,Precious Metals,Canada,"Australia, NZ and Canada",Canada
"HIT Technologies, Inc. (TSXV:HIT)",TSXV:HIT,Electronics (Consumer & Office),Canada,"Australia, NZ and Canada",Canada
HiTech Group Australia Ltd. (ASX:HIT),ASX:HIT,Business & Consumer Services,Australia,"Australia, NZ and Canada",Australia & NZ
HJB Corporation Limited (ASX:HJB),ASX:HJB,Business & Consumer Services,Australia,"Australia, NZ and Canada",Australia & NZ
HNZ Group Inc. (TSX:HNZ.A),TSX:HNZ.A,Air Transport,Canada,"Australia, NZ and Canada",Canada
Hodgins Auctioneers Inc. (TSXV:HA),TSXV:HA,Business & Consumer Services,Canada,"Australia, NZ and Canada",Canada
Holista CollTech Limited (ASX:HCT),ASX:HCT,Household Products,Australia,"Australia, NZ and Canada",Australia & NZ
Holloway Lodging Corporation (TSX:HLC),TSX:HLC,Hotel/Gaming,Canada,"Australia, NZ and Canada",Canada
Home Capital Group Inc. (TSX:HCG),TSX:HCG,Financial Svcs. (Non-bank & Insurance),Canada,"Australia, NZ and Canada",Canada
Homeloans Limited (ASX:HOM),ASX:HOM,Financial Svcs. (Non-bank & Insurance),Australia,"Australia, NZ and Canada",Australia & NZ
Homestake Resource Corp. (TSXV:HSR),TSXV:HSR,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Honey Badger Exploration Inc. (TSXV:TUF),TSXV:TUF,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Horizon North Logistics Inc. (TSX:HNL),TSX:HNL,Business & Consumer Services,Canada,"Australia, NZ and Canada",Canada
Horizon Oil Limited (ASX:HZN),ASX:HZN,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Hornby Bay Mineral Exploration Ltd. (TSXV:HBE),TSXV:HBE,Coal & Related Energy,Canada,"Australia, NZ and Canada",Canada
Horseshoe Metals Limited (ASX:HOR),ASX:HOR,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Hot Chili Limited (ASX:HCH),ASX:HCH,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Houston Lake Mining Inc. (TSXV:HLM),TSXV:HLM,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
HRL Holdings Limited (ASX:HRL),ASX:HRL,Environmental & Waste Services,Australia,"Australia, NZ and Canada",Australia & NZ
HTC Purenergy Inc. (TSXV:HTC),TSXV:HTC,Power,Canada,"Australia, NZ and Canada",Canada
HUB24 Limited (ASX:HUB),ASX:HUB,Brokerage & Investment Banking,Australia,"Australia, NZ and Canada",Australia & NZ
"HudBay Minerals, Inc. (TSX:HBM)",TSX:HBM,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Hudson Investment Group Limited (ASX:HGL),ASX:HGL,Real Estate (General/Diversified),Australia,"Australia, NZ and Canada",Australia & NZ
Hudson Resources Inc. (TSXV:HUD),TSXV:HUD,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Hudson's Bay Company (TSX:HBC),TSX:HBC,Retail (General),Canada,"Australia, NZ and Canada",Canada
Hughes Drilling Limited (ASX:HDX),ASX:HDX,Engineering/Construction,Australia,"Australia, NZ and Canada",Australia & NZ
Humboldt Capital Corporation (TSXV:HMB),TSXV:HMB,Investments & Asset Management,Canada,"Australia, NZ and Canada",Canada
Hunter Hall International Ltd. (ASX:HHL),ASX:HHL,Investments & Asset Management,Australia,"Australia, NZ and Canada",Australia & NZ
Huntington Exploration Inc. (TSXV:HEI),TSXV:HEI,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Huon Aquaculture Group Limited (ASX:HUO),ASX:HUO,Food Processing,Australia,"Australia, NZ and Canada",Australia & NZ
Husky Energy Inc. (TSX:HSE),TSX:HSE,Oil/Gas (Integrated),Canada,"Australia, NZ and Canada",Canada
Hutchison Telecommunications Australia Ltd. (ASX:HTA),ASX:HTA,Telecom (Wireless),Australia,"Australia, NZ and Canada",Australia & NZ
HydraLogic Systems Inc. (OTCPK:HYSY.F),OTCPK:HYSY.F,Chemical (Specialty),Canada,"Australia, NZ and Canada",Canada
Hydro One Limited (TSX:H),TSX:H,Power,Canada,"Australia, NZ and Canada",Canada
Hydrogenics Corporation (NasdaqGM:HYGS),NasdaqGM:HYGS,Electrical Equipment,Canada,"Australia, NZ and Canada",Canada
Hyduke Energy Services Inc. (TSX:HYD),TSX:HYD,Oilfield Svcs/Equip.,Canada,"Australia, NZ and Canada",Canada
"Hypower Fuel, Inc. (OTCPK:HYPF)",OTCPK:HYPF,Machinery,Canada,"Australia, NZ and Canada",Canada
I-Minerals Inc. (TSXV:IMA),TSXV:IMA,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
IAMGOLD Corp. (TSX:IMG),TSX:IMG,Precious Metals,Canada,"Australia, NZ and Canada",Canada
IBC Advanced Alloys Corp. (TSXV:IB),TSXV:IB,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Iberian Minerals Ltd. (TSXV:IML),TSXV:IML,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
"IBEX Technologies, Inc. (TSXV:IBT)",TSXV:IBT,Drugs (Biotechnology),Canada,"Australia, NZ and Canada",Canada
IBI Group Inc. (TSX:IBG),TSX:IBG,Business & Consumer Services,Canada,"Australia, NZ and Canada",Canada
iBosses Corporation Limited (ASX:IB8),ASX:IB8,Education,Australia,"Australia, NZ and Canada",Australia & NZ
IC Potash Corp. (TSX:ICP),TSX:ICP,Chemical (Specialty),Canada,"Australia, NZ and Canada",Canada
"ICBS, Ltd. (OTCPK:ICBT)",OTCPK:ICBT,Brokerage & Investment Banking,Canada,"Australia, NZ and Canada",Canada
iCo Therapeutics Inc. (TSXV:ICO),TSXV:ICO,Drugs (Biotechnology),Canada,"Australia, NZ and Canada",Canada
iCollege Limited (ASX:ICT),ASX:ICT,Education,Australia,"Australia, NZ and Canada",Australia & NZ
Icon Energy Limited (ASX:ICN),ASX:ICN,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Iconic Minerals Ltd. (TSXV:ICM),TSXV:ICM,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Iconic Minerals Ltd. (TSXV:ICM),TSXV:ICM,Precious Metals,Canada,"Australia, NZ and Canada",Canada
ICSGlobal Limited (ASX:ICS),ASX:ICS,Healthcare Support Services,Australia,"Australia, NZ and Canada",Australia & NZ
IDP Education Limited (ASX:IEL),ASX:IEL,Education,Australia,"Australia, NZ and Canada",Australia & NZ
IDT Australia Limited (ASX:IDT),ASX:IDT,Drugs (Pharmaceutical),Australia,"Australia, NZ and Canada",Australia & NZ
iFabric Corp. (TSX:IFA),TSX:IFA,Apparel,Canada,"Australia, NZ and Canada",Canada
IGM Financial Inc. (TSX:IGM),TSX:IGM,Investments & Asset Management,Canada,"Australia, NZ and Canada",Canada
ikeGPS Group Limited (NZSE:IKE),NZSE:IKE,Electronics (General),New Zealand,"Australia, NZ and Canada",Australia & NZ
Ikkuma Resources Corp. (TSXV:IKM),TSXV:IKM,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Illuminator Investment Company Limited (NSX:IIC),NSX:IIC,#N/A,Australia,"Australia, NZ and Canada",Australia & NZ
iLOOKABOUT Corp. (TSXV:ILA),TSXV:ILA,Software (System & Application),Canada,"Australia, NZ and Canada",Canada
Iluka Resources Limited (ASX:ILU),ASX:ILU,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
IM Medical Ltd. (ASX:IMI),ASX:IMI,Healthcare Products,Australia,"Australia, NZ and Canada",Australia & NZ
Imaflex Inc. (TSXV:IFX),TSXV:IFX,Packaging & Container,Canada,"Australia, NZ and Canada",Canada
Image Resources NL (ASX:IMA),ASX:IMA,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Imaging Dynamics Co. Ltd. (TSXV:IDL),TSXV:IDL,Healthcare Products,Canada,"Australia, NZ and Canada",Canada
IMAX Corporation (NYSE:IMAX),NYSE:IMAX,Entertainment,Canada,"Australia, NZ and Canada",Canada
Imdex Limited (ASX:IMD),ASX:IMD,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
iMetal Resources Inc. (TSXV:IMR),TSXV:IMR,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
IMF Bentham Limited (ASX:IMF),ASX:IMF,Financial Svcs. (Non-bank & Insurance),Australia,"Australia, NZ and Canada",Australia & NZ
Immunotec Inc. (TSXV:IMM),TSXV:IMM,Household Products,Canada,"Australia, NZ and Canada",Canada
ImmunoVaccine Inc. (TSX:IMV),TSX:IMV,Drugs (Biotechnology),Canada,"Australia, NZ and Canada",Canada
Immuron Limited (ASX:IMC),ASX:IMC,Drugs (Biotechnology),Australia,"Australia, NZ and Canada",Australia & NZ
Impact Minerals Limited (ASX:IPT),ASX:IPT,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
IMPACT Silver Corp. (TSXV:IPT),TSXV:IPT,Precious Metals,Canada,"Australia, NZ and Canada",Canada
ImpediMed Limited (ASX:IPD),ASX:IPD,Healthcare Products,Australia,"Australia, NZ and Canada",Australia & NZ
Imperial Equities Inc. (TSXV:IEI),TSXV:IEI,Real Estate (Operations & Services),Canada,"Australia, NZ and Canada",Canada
Imperial Ginseng Products Ltd. (TSXV:IGP),TSXV:IGP,Farming/Agriculture,Canada,"Australia, NZ and Canada",Canada
Imperial Ginseng Products Ltd. (TSXV:IGP),TSXV:IGP,Farming/Agriculture,Canada,"Australia, NZ and Canada",Canada
Imperial Metals Corp. (TSX:III),TSX:III,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Imperial Oil Ltd. (TSX:IMO),TSX:IMO,Oil/Gas (Integrated),Canada,"Australia, NZ and Canada",Canada
Imperus Technologies Corp. (TSXV:LAB),TSXV:LAB,Software (Entertainment),Canada,"Australia, NZ and Canada",Canada
"IMRIS, Inc. (OTCPK:IMRS.Q)",OTCPK:IMRS.Q,Healthcare Products,Canada,"Australia, NZ and Canada",Canada
Imugene Ltd. (ASX:IMU),ASX:IMU,Drugs (Biotechnology),Australia,"Australia, NZ and Canada",Australia & NZ
Imvescor Restaurant Group Inc. (TSX:IRG),TSX:IRG,Restaurant/Dining,Canada,"Australia, NZ and Canada",Canada
IMX Resources Limited (ASX:IXR),ASX:IXR,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
In-Touch Survey Systems Ltd. (TSXV:INX),TSXV:INX,Information Services,Canada,"Australia, NZ and Canada",Canada
Inca Minerals Limited (ASX:ICG),ASX:ICG,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Inca One Gold Corp. (TSXV:IO),TSXV:IO,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Incitec Pivot Limited (ASX:IPL),ASX:IPL,Chemical (Diversified),Australia,"Australia, NZ and Canada",Australia & NZ
Incremental Oil and Gas Limited (ASX:IOG),ASX:IOG,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Independence Gold Corp. (TSXV:IGO),TSXV:IGO,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Independence Group NL (ASX:IGO),ASX:IGO,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Indico Resources Ltd. (TSXV:IDI),TSXV:IDI,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Indigo Books & Music Inc. (TSX:IDG),TSX:IDG,Retail (Special Lines),Canada,"Australia, NZ and Canada",Canada
Indigo Exploration Inc. (TSXV:IXI),TSXV:IXI,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Indo Mines Limited (ASX:IDO),ASX:IDO,Steel,Australia,"Australia, NZ and Canada",Australia & NZ
Indoor Skydive Australia Group Limited (ASX:IDZ),ASX:IDZ,Recreation,Australia,"Australia, NZ and Canada",Australia & NZ
Indus Energy NL (ASX:IND),ASX:IND,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Industrial Alliance Insurance and Financial Services Inc. (TSX:IAG),TSX:IAG,Insurance (Life),Canada,"Australia, NZ and Canada",Canada
Infomedia Ltd. (ASX:IFM),ASX:IFM,Software (System & Application),Australia,"Australia, NZ and Canada",Australia & NZ
INFOR Acquisition Corp. (TSX:IAC.A),TSX:IAC.A,Investments & Asset Management,Canada,"Australia, NZ and Canada",Canada
Information Services Corporation (TSX:ISV),TSX:ISV,Real Estate (Operations & Services),Canada,"Australia, NZ and Canada",Canada
Infratil Limited (NZSE:IFT),NZSE:IFT,Power,New Zealand,"Australia, NZ and Canada",Australia & NZ
InMed Pharmaceuticals Inc. (DB:MWG2),DB:MWG2,Drugs (Biotechnology),Canada,"Australia, NZ and Canada",Canada
Innate Immunotherapeutics Limited (ASX:IIL),ASX:IIL,Drugs (Biotechnology),Australia,"Australia, NZ and Canada",Australia & NZ
Innergex Renewable Energy Inc. (TSX:INE),TSX:INE,Green & Renewable Energy,Canada,"Australia, NZ and Canada",Canada
Innova Gaming Group Inc. (TSX:IGG),TSX:IGG,Hotel/Gaming,Canada,"Australia, NZ and Canada",Canada
Innovative Composites International Inc. (OTCPK:ICIZ.F),OTCPK:ICIZ.F,Building Materials,Canada,"Australia, NZ and Canada",Canada
Innovative Product Opportunities Inc. (OTCPK:IPRU),OTCPK:IPRU,Software (System & Application),Canada,"Australia, NZ and Canada",Canada
Innovotech Inc. (TSXV:IOT),TSXV:IOT,Heathcare Information and Technology,Canada,"Australia, NZ and Canada",Canada
InnVest Real Estate Investment Trust (TSX:INN.UN),TSX:INN.UN,R.E.I.T.,Canada,"Australia, NZ and Canada",Canada
Input Capital Corp. (TSXV:INP),TSXV:INP,Farming/Agriculture,Canada,"Australia, NZ and Canada",Canada
INSCAPE Corporation (TSX:INQ),TSX:INQ,Office Equipment & Services,Canada,"Australia, NZ and Canada",Canada
Inspiration Mining Corporation (TSX:ISM),TSX:ISM,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Insurance Australia Group Limited (ASX:IAG),ASX:IAG,Insurance (Prop/Cas.),Australia,"Australia, NZ and Canada",Australia & NZ
Intact Financial Corporation (TSX:IFC),TSX:IFC,Insurance (Prop/Cas.),Canada,"Australia, NZ and Canada",Canada
Intec Ltd. (ASX:INL),ASX:INL,Chemical (Basic),Australia,"Australia, NZ and Canada",Australia & NZ
Intecq Limited (ASX:ITQ),ASX:ITQ,Hotel/Gaming,Australia,"Australia, NZ and Canada",Australia & NZ
Integra Gold Corp. (TSXV:ICG),TSXV:ICG,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Integral Diagnostics Limited (ASX:IDX),ASX:IDX,Healthcare Support Services,Australia,"Australia, NZ and Canada",Australia & NZ
Integrated Asset Management Corp. (TSX:IAM),TSX:IAM,Investments & Asset Management,Canada,"Australia, NZ and Canada",Canada
Integrated Research Limited (ASX:IRI),ASX:IRI,Software (System & Application),Australia,"Australia, NZ and Canada",Australia & NZ
IntelGenx Technologies Corp. (OTCPK:IGXT),OTCPK:IGXT,Drugs (Pharmaceutical),Canada,"Australia, NZ and Canada",Canada
IntelliPharmaCeutics International Inc. (TSX:I),TSX:I,Drugs (Pharmaceutical),Canada,"Australia, NZ and Canada",Canada
Intema Solutions Inc. (TSXV:ITM),TSXV:ITM,Computer Services,Canada,"Australia, NZ and Canada",Canada
Inter Pipeline Ltd. (TSX:IPL),TSX:IPL,Oil/Gas Distribution,Canada,"Australia, NZ and Canada",Canada
Inter Rock Minerals Inc. (TSXV:IRO),TSXV:IRO,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
"InterAmerican Gaming, Inc. (OTCPK:IAGM)",OTCPK:IAGM,Hotel/Gaming,Canada,"Australia, NZ and Canada",Canada
Intercept Energy Services Inc. (TSXV:IES),TSXV:IES,Environmental & Waste Services,Canada,"Australia, NZ and Canada",Canada
Interfor Corporation (TSX:IFP),TSX:IFP,Paper/Forest Products,Canada,"Australia, NZ and Canada",Canada
Intermin Resources Ltd. (ASX:IRC),ASX:IRC,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
International Bethlehem Mining Corp. (TSXV:IBC),TSXV:IBC,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
International Datacasting Corporation (TSXV:IDC),TSXV:IDC,Telecom. Equipment,Canada,"Australia, NZ and Canada",Canada
International Equities Corporation Ltd (ASX:IEQ),ASX:IEQ,Real Estate (Development),Australia,"Australia, NZ and Canada",Australia & NZ
International Frontier Resources Corp. (TSXV:IFR),TSXV:IFR,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
