Company Name,Exchange:Ticker,Industry Group,Country,Broad Group,Sub Group
"CareView Communications, Inc. (OTCBB:CRVW)",OTCBB:CRVW,Heathcare Information and Technology,United States,United States,United States
Carlisle Companies Incorporated (NYSE:CSL),NYSE:CSL,Diversified,United States,United States,United States
CarMax Inc. (NYSE:KMX),NYSE:KMX,Retail (Automotive),United States,United States,United States
Carmike Cinemas Inc. (NasdaqGS:CKEC),NasdaqGS:CKEC,Entertainment,United States,United States,United States
Carnival Corporation (NYSE:CCL),NYSE:CCL,Hotel/Gaming,United States,United States,United States
"Carolco Pictures, Inc. (OTCPK:CRCO)",OTCPK:CRCO,Entertainment,United States,United States,United States
Carolina Alliance Bank (OTCPK:CRLN),OTCPK:CRLN,Banks (Regional),United States,United States,United States
Carolina Bank Holdings Inc. (NasdaqGM:CLBH),NasdaqGM:CLBH,Banks (Regional),United States,United States,United States
Carolina Financial Corporation (NasdaqCM:CARO),NasdaqCM:CARO,Banks (Regional),United States,United States,United States
Carolina Trust Bank (NasdaqCM:CART),NasdaqCM:CART,Banks (Regional),United States,United States,United States
Carpenter Technology Corp. (NYSE:CRS),NYSE:CRS,Steel,United States,United States,United States
Carriage Services Inc. (NYSE:CSV),NYSE:CSV,Business & Consumer Services,United States,United States,United States
"Carrier Alliance Holdings, Inc. (OTCPK:CAHI)",OTCPK:CAHI,Retail (Automotive),United States,United States,United States
Carrizo Oil & Gas Inc. (NasdaqGS:CRZO),NasdaqGS:CRZO,Oil/Gas (Production and Exploration),United States,United States,United States
"Carroll Bancorp, Inc. (OTCPK:CROL)",OTCPK:CROL,Banks (Regional),United States,United States,United States
Carroll Shelby International Inc. (OTCPK:CSBI),OTCPK:CSBI,Auto & Truck,United States,United States,United States
"Carrols Restaurant Group, Inc. (NasdaqGS:TAST)",NasdaqGS:TAST,Restaurant/Dining,United States,United States,United States
"Cartel Blue, Inc. (OTCPK:CRTL)",OTCPK:CRTL,Auto & Truck,United States,United States,United States
Carter Bank & Trust (OTCPK:CARE),OTCPK:CARE,Banks (Regional),United States,United States,United States
"Carter's, Inc. (NYSE:CRI)",NYSE:CRI,Apparel,United States,United States,United States
"Cartesian, Inc. (NasdaqGM:CRTN)",NasdaqGM:CRTN,Computer Services,United States,United States,United States
"Carver Bancorp, Inc. (NasdaqCM:CARV)",NasdaqCM:CARV,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
CAS Medical Systems Inc. (NasdaqCM:CASM),NasdaqCM:CASM,Healthcare Products,United States,United States,United States
Casablanca Mining Ltd. (OTCPK:CUAU),OTCPK:CUAU,Precious Metals,United States,United States,United States
Cascade Bancorp (NasdaqCM:CACB),NasdaqCM:CACB,Banks (Regional),United States,United States,United States
"Cascade Energy, Inc. (OTCPK:CSCE)",OTCPK:CSCE,Computer Services,United States,United States,United States
Cascade Microtech Inc. (NasdaqGM:CSCD),NasdaqGM:CSCD,Semiconductor Equip,United States,United States,United States
Cascade Technologies Corp. (OTCPK:CSDT),OTCPK:CSDT,Healthcare Products,United States,United States,United States
Casella Waste Systems Inc. (NasdaqGS:CWST),NasdaqGS:CWST,Environmental & Waste Services,United States,United States,United States
"Casey's General Stores, Inc. (NasdaqGS:CASY)",NasdaqGS:CASY,Retail (Grocery and Food),United States,United States,United States
"CaseyCorp Enterprises, Inc. (OTCPK:CCPR)",OTCPK:CCPR,Business & Consumer Services,United States,United States,United States
"Cash America International, Inc. (NYSE:CSH)",NYSE:CSH,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
Cashmere Valley Bank (OTCPK:CSHX),OTCPK:CSHX,Banks (Regional),United States,United States,United States
"CASI Pharmaceuticals, Inc. (NasdaqCM:CASI)",NasdaqCM:CASI,Drugs (Biotechnology),United States,United States,United States
"Cass Information Systems, Inc. (NasdaqGS:CASS)",NasdaqGS:CASS,Information Services,United States,United States,United States
Castle Brands Inc. (AMEX:ROX),AMEX:ROX,Beverage (Alcoholic),United States,United States,United States
Castle Brands Inc. (AMEX:ROX),AMEX:ROX,Beverage (Alcoholic),United States,United States,United States
Castle Holding Corp. (OTCPK:CHOD),OTCPK:CHOD,Household Products,United States,United States,United States
"Castlight Health, Inc. (NYSE:CSLT)",NYSE:CSLT,Heathcare Information and Technology,United States,United States,United States
"Catabasis Pharmaceuticals, Inc. (NasdaqGM:CATB)",NasdaqGM:CATB,Drugs (Biotechnology),United States,United States,United States
"Catalent, Inc. (NYSE:CTLT)",NYSE:CTLT,Drugs (Pharmaceutical),United States,United States,United States
"Catalina Lighting, Inc. (OTCPK:CALA.Q)",OTCPK:CALA.Q,Electrical Equipment,United States,United States,United States
"Catalyst Biosciences, Inc. (NasdaqCM:CBIO)",NasdaqCM:CBIO,Drugs (Biotechnology),United States,United States,United States
"Catalyst Pharmaceuticals, Inc. (NasdaqCM:CPRX)",NasdaqCM:CPRX,Drugs (Biotechnology),United States,United States,United States
"Catasys, Inc. (OTCPK:CATS)",OTCPK:CATS,Healthcare Support Services,United States,United States,United States
"CatchMark Timber Trust, Inc. (NYSE:CTT)",NYSE:CTT,R.E.I.T.,United States,United States,United States
Caterpillar Inc. (NYSE:CAT),NYSE:CAT,Construction Supplies,United States,United States,United States
Cathay General Bancorp (NasdaqGS:CATY),NasdaqGS:CATY,Banks (Regional),United States,United States,United States
"Cavco Industries, Inc. (NasdaqGS:CVCO)",NasdaqGS:CVCO,Homebuilding,United States,United States,United States
"Cavium, Inc. (NasdaqGS:CAVM)",NasdaqGS:CAVM,Semiconductor,United States,United States,United States
CAVU Resources Inc. (OTCPK:CAVR),OTCPK:CAVR,Oil/Gas (Integrated),United States,United States,United States
"Caza Oil & Gas, Inc. (AIM:CAZA)",AIM:CAZA,Oil/Gas (Production and Exploration),United States,United States,United States
CB Financial Corporation (OTCPK:CBFA),OTCPK:CBFA,Banks (Regional),United States,United States,United States
"CB Financial Services, Inc. (NasdaqGM:CBFV)",NasdaqGM:CBFV,Banks (Regional),United States,United States,United States
CB Pharma Acquisition Corp. (NasdaqCM:CNLM),NasdaqCM:CNLM,Investments & Asset Management,United States,United States,United States
"CBIZ, Inc. (NYSE:CBZ)",NYSE:CBZ,Business & Consumer Services,United States,United States,United States
CBL & Associates Properties Inc. (NYSE:CBL),NYSE:CBL,R.E.I.T.,United States,United States,United States
"CBOE Holdings, Inc. (NasdaqGS:CBOE)",NasdaqGS:CBOE,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
"CBRE Group, Inc. (NYSE:CBG)",NYSE:CBG,Real Estate (Operations & Services),United States,United States,United States
CBS Corporation (NYSE:CBS),NYSE:CBS,Broadcasting,United States,United States,United States
CBT Financial Corp. (OTCBB:CBTC),OTCBB:CBTC,Banks (Regional),United States,United States,United States
CCA Industries Inc. (AMEX:CAW),AMEX:CAW,Household Products,United States,United States,United States
CCF Holding Co. (OTCPK:CCFH),OTCPK:CCFH,Banks (Regional),United States,United States,United States
CCFNB Bancorp Inc. (OTCPK:CCFN),OTCPK:CCFN,Banks (Regional),United States,United States,United States
"CCOM Group, Inc. (OTCPK:CCOM)",OTCPK:CCOM,Retail (Distributors),United States,United States,United States
CCSB Financial Corp. (OTCPK:CCFC),OTCPK:CCFC,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
"CD International Enterprises, Inc. (OTCPK:CDII)",OTCPK:CDII,Retail (Distributors),United States,United States,United States
"CDex, Inc. (OTCPK:CDEX)",OTCPK:CDEX,Electronics (General),United States,United States,United States
CDI Corp. (NYSE:CDI),NYSE:CDI,Business & Consumer Services,United States,United States,United States
"CDK Global, Inc. (NasdaqGS:CDK)",NasdaqGS:CDK,Software (System & Application),United States,United States,United States
CDW Corporation (NasdaqGS:CDW),NasdaqGS:CDW,Computer Services,United States,United States,United States
CEB Inc. (NYSE:CEB),NYSE:CEB,Business & Consumer Services,United States,United States,United States
Cecil Bancorp Inc. (OTCPK:CECB),OTCPK:CECB,Banks (Regional),United States,United States,United States
CECO Environmental Corp. (NasdaqGS:CECE),NasdaqGS:CECE,Environmental & Waste Services,United States,United States,United States
"Cedar Fair, L.P. (NYSE:FUN)",NYSE:FUN,Recreation,United States,United States,United States
"Cedar Realty Trust, Inc. (NYSE:CDR)",NYSE:CDR,R.E.I.T.,United States,United States,United States
"Ceelox, Inc. (OTCPK:CELO)",OTCPK:CELO,Software (System & Application),United States,United States,United States
CEL-SCI Corporation (AMEX:CVM),AMEX:CVM,Drugs (Biotechnology),United States,United States,United States
Celadon Group Inc. (NYSE:CGI),NYSE:CGI,Trucking,United States,United States,United States
Celanese Corporation (NYSE:CE),NYSE:CE,Chemical (Specialty),United States,United States,United States
"Celator Pharmaceuticals, Inc. (NasdaqCM:CPXX)",NasdaqCM:CPXX,Drugs (Biotechnology),United States,United States,United States
Celerity Solutions Inc. (OTCPK:CLTY),OTCPK:CLTY,Software (System & Application),United States,United States,United States
Celgene Corporation (NasdaqGS:CELG),NasdaqGS:CELG,Drugs (Biotechnology),United States,United States,United States
Cell MedX Corp. (OTCBB:CMXC),OTCBB:CMXC,Healthcare Products,United States,United States,United States
Cell Tech International Incorporated (OTCPK:EFLI),OTCPK:EFLI,Household Products,United States,United States,United States
Celladon Corporation (NasdaqGM:CLDN),NasdaqGM:CLDN,Drugs (Biotechnology),United States,United States,United States
Cellceutix Corporation (OTCPK:CTIX),OTCPK:CTIX,Drugs (Biotechnology),United States,United States,United States
Cellcyte Genetics Corporation (OTCPK:CCYG),OTCPK:CCYG,Drugs (Biotechnology),United States,United States,United States
"Celldex Therapeutics, Inc. (NasdaqGS:CLDX)",NasdaqGS:CLDX,Drugs (Biotechnology),United States,United States,United States
"Cellectar Biosciences, Inc. (NasdaqCM:CLRB)",NasdaqCM:CLRB,Drugs (Biotechnology),United States,United States,United States
Cellular Biomedicine Group Inc. (NasdaqGM:CBMG),NasdaqGM:CBMG,Drugs (Biotechnology),United States,United States,United States
"CelLynx Group, Inc. (OTCPK:CYNX)",OTCPK:CYNX,Telecom. Equipment,United States,United States,United States
Celsion Corp. (NasdaqCM:CLSN),NasdaqCM:CLSN,Drugs (Biotechnology),United States,United States,United States
"Celsius Holdings, Inc. (OTCPK:CELH)",OTCPK:CELH,Beverage (Soft),United States,United States,United States
"Cempra, Inc. (NasdaqGS:CEMP)",NasdaqGS:CEMP,Drugs (Pharmaceutical),United States,United States,United States
Cemtrex Inc. (NasdaqCM:CETX),NasdaqCM:CETX,Environmental & Waste Services,United States,United States,United States
"Cengage Learning Holdings II, Inc. (OTCPK:CNGO)",OTCPK:CNGO,Education,United States,United States,United States
"Centaurus Diamond Technologies, Inc. (OTCPK:CTDT)",OTCPK:CTDT,Apparel,United States,United States,United States
Centene Corp. (NYSE:CNC),NYSE:CNC,Healthcare Support Services,United States,United States,United States
Centennial Specialty Foods Corp. (OTCPK:CHLE),OTCPK:CHLE,Food Processing,United States,United States,United States
"CenterPoint Energy, Inc. (NYSE:CNP)",NYSE:CNP,Utility (General),United States,United States,United States
"CenterPoint Energy, Inc. (NYSE:CNP)",NYSE:CNP,Utility (General),United States,United States,United States
"CenterState Banks, Inc. (NasdaqGS:CSFL)",NasdaqGS:CSFL,Banks (Regional),United States,United States,United States
"Central Energy Partners, L.P. (OTCPK:ENGY)",OTCPK:ENGY,Oil/Gas Distribution,United States,United States,United States
Central Federal Corp. (NasdaqCM:CFBK),NasdaqCM:CFBK,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
Central Garden & Pet Company (NasdaqGS:CENT),NasdaqGS:CENT,Household Products,United States,United States,United States
Central Natural Resources Inc. (OTCPK:CTNR),OTCPK:CTNR,Oil/Gas (Production and Exploration),United States,United States,United States
Central Pacific Financial Corp. (NYSE:CPF),NYSE:CPF,Banks (Regional),United States,United States,United States
Central Securities Corp. (AMEX:CET),AMEX:CET,Investments & Asset Management,United States,United States,United States
Central Steel and Wire Company (OTCPK:CSTW),OTCPK:CSTW,Steel,United States,United States,United States
Central Valley Community Bancorp (NasdaqCM:CVCY),NasdaqCM:CVCY,Banks (Regional),United States,United States,United States
Central Wireless Inc. (OTCPK:CWIR),OTCPK:CWIR,Engineering/Construction,United States,United States,United States
Centrue Financial Corporation (NasdaqCM:CFCB),NasdaqCM:CFCB,Banks (Regional),United States,United States,United States
Centrus Energy Corp. (AMEX:LEU),AMEX:LEU,Coal & Related Energy,United States,United States,United States
Century Aluminum Co. (NasdaqGS:CENX),NasdaqGS:CENX,Metals & Mining,United States,United States,United States
Century Bancorp Inc. (NasdaqGS:CNBK.A),NasdaqGS:CNBK.A,Banks (Regional),United States,United States,United States
Century Casinos Inc. (NasdaqCM:CNTY),NasdaqCM:CNTY,Hotel/Gaming,United States,United States,United States
"Century Communities, Inc. (NYSE:CCS)",NYSE:CCS,Homebuilding,United States,United States,United States
Century Financial Corporation (OTCPK:CYFL),OTCPK:CYFL,Banks (Regional),United States,United States,United States
Century Next Financial Corporation (OTCPK:CTUY),OTCPK:CTUY,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
Century Petroleum Corp. (OTCPK:CYPE),OTCPK:CYPE,Oil/Gas (Production and Exploration),United States,United States,United States
"CenturyLink, Inc. (NYSE:CTL)",NYSE:CTL,Telecom. Services,United States,United States,United States
Cenveo Inc. (NYSE:CVO),NYSE:CVO,Publshing & Newspapers,United States,United States,United States
Cepheid (NasdaqGS:CPHD),NasdaqGS:CPHD,Drugs (Biotechnology),United States,United States,United States
Cerebain Biotech Corp. (OTCBB:CBBT),OTCBB:CBBT,Drugs (Biotechnology),United States,United States,United States
Cerecor Inc. (NasdaqCM:CERC),NasdaqCM:CERC,Drugs (Pharmaceutical),United States,United States,United States
"Cereplast, Inc. (OTCPK:CERP.Q)",OTCPK:CERP.Q,Chemical (Basic),United States,United States,United States
Ceres Ventures Inc. (OTCPK:CEVE),OTCPK:CEVE,Environmental & Waste Services,United States,United States,United States
"Ceres, Inc. (NasdaqCM:CERE)",NasdaqCM:CERE,Coal & Related Energy,United States,United States,United States
"Cermetek Microelectronics, Inc. (OTCPK:CRMK)",OTCPK:CRMK,Telecom. Equipment,United States,United States,United States
Cerner Corporation (NasdaqGS:CERN),NasdaqGS:CERN,Heathcare Information and Technology,United States,United States,United States
"Cerro Dorado, Inc. (OTCPK:CDCH)",OTCPK:CDCH,Precious Metals,United States,United States,United States
Cerulean Pharma Inc. (NasdaqGM:CERU),NasdaqGM:CERU,Drugs (Biotechnology),United States,United States,United States
Cerus Corporation (NasdaqGM:CERS),NasdaqGM:CERS,Healthcare Products,United States,United States,United States
CES Synergies Inc. (OTCPK:CESX),OTCPK:CESX,Environmental & Waste Services,United States,United States,United States
Cesca Therapeutics Inc. (NasdaqCM:KOOL),NasdaqCM:KOOL,Healthcare Products,United States,United States,United States
CEVA Inc. (NasdaqGS:CEVA),NasdaqGS:CEVA,Semiconductor,United States,United States,United States
"CF Industries Holdings, Inc. (NYSE:CF)",NYSE:CF,Chemical (Specialty),United States,United States,United States
CGE Energy Inc. (OTCPK:CGEI),OTCPK:CGEI,Green & Renewable Energy,United States,United States,United States
"CGrowth Capital, Inc. (OTCPK:CGRA)",OTCPK:CGRA,Investments & Asset Management,United States,United States,United States
CH Robinson Worldwide Inc. (NasdaqGS:CHRW),NasdaqGS:CHRW,Transportation,United States,United States,United States
"CHAD Therapeutics, Inc. (OTCPK:CHAD.Q)",OTCPK:CHAD.Q,Healthcare Products,United States,United States,United States
Champion Communication Services Inc. (OTCPK:CCMS),OTCPK:CCMS,Telecom. Services,United States,United States,United States
Champion Industries Inc. (OTCPK:CHMP),OTCPK:CHMP,Publshing & Newspapers,United States,United States,United States
Champion Pain Care Corporation (OTCBB:CPAI),OTCBB:CPAI,Healthcare Support Services,United States,United States,United States
"Champions Oncology, Inc. (NasdaqCM:CSBR)",NasdaqCM:CSBR,Heathcare Information and Technology,United States,United States,United States
Chancellor Group Inc. (OTCPK:CHAG),OTCPK:CHAG,Oil/Gas (Production and Exploration),United States,United States,United States
"Changing Technologies, Inc. (OTCPK:CHGT)",OTCPK:CHGT,Computer Services,United States,United States,United States
ChannelAdvisor Corporation (NYSE:ECOM),NYSE:ECOM,Software (Internet),United States,United States,United States
"Chanticleer Holdings, Inc. (NasdaqCM:HOTR)",NasdaqCM:HOTR,Restaurant/Dining,United States,United States,United States
Chapeau Inc. (OTCPK:CPEU),OTCPK:CPEU,Electrical Equipment,United States,United States,United States
Charles & Colvard Ltd. (NasdaqGS:CTHR),NasdaqGS:CTHR,Apparel,United States,United States,United States
"Charles River Laboratories International, Inc. (NYSE:CRL)",NYSE:CRL,Heathcare Information and Technology,United States,United States,United States
Chart Industries Inc. (NasdaqGS:GTLS),NasdaqGS:GTLS,Machinery,United States,United States,United States
"Charter Communications, Inc. (NasdaqGS:CHTR)",NasdaqGS:CHTR,Cable TV,United States,United States,United States
Charter Financial Corporation (NasdaqCM:CHFN),NasdaqCM:CHFN,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
Charter Oak Bank (OTCPK:CHOB),OTCPK:CHOB,Banks (Regional),United States,United States,United States
Chase Corporation (AMEX:CCF),AMEX:CCF,Chemical (Specialty),United States,United States,United States
Chatham Lodging Trust (NYSE:CLDT),NYSE:CLDT,R.E.I.T.,United States,United States,United States
Check Point Software Technologies Ltd. (NasdaqGS:CHKP),NasdaqGS:CHKP,Software (System & Application),United States,United States,United States
Checkpoint Systems Inc. (NYSE:CKP),NYSE:CKP,Electronics (General),United States,United States,United States
"Chegg, Inc. (NYSE:CHGG)",NYSE:CHGG,Education,United States,United States,United States
"Chembio Diagnostics, Inc. (NasdaqCM:CEMI)",NasdaqCM:CEMI,Healthcare Products,United States,United States,United States
Chemed Corp. (NYSE:CHE),NYSE:CHE,Healthcare Support Services,United States,United States,United States
Chemical Financial Corporation (NasdaqGS:CHFC),NasdaqGS:CHFC,Banks (Regional),United States,United States,United States
"ChemoCentryx, Inc. (NasdaqGS:CCXI)",NasdaqGS:CCXI,Drugs (Biotechnology),United States,United States,United States
Chemtura Corporation (NYSE:CHMT),NYSE:CHMT,Chemical (Specialty),United States,United States,United States
Chemung Financial Corporation (NasdaqGS:CHMG),NasdaqGS:CHMG,Banks (Regional),United States,United States,United States
"Cheniere Energy Partners LP Holdings, LLC (AMEX:CQH)",AMEX:CQH,Oil/Gas Distribution,United States,United States,United States
Cheniere Energy Partners LP. (AMEX:CQP),AMEX:CQP,Oil/Gas Distribution,United States,United States,United States
"Cheniere Energy, Inc. (AMEX:LNG)",AMEX:LNG,Oil/Gas Distribution,United States,United States,United States
Cherokee Inc. (NasdaqGS:CHKE),NasdaqGS:CHKE,Apparel,United States,United States,United States
Cherry Hill Mortgage Investment Corporation (NYSE:CHMI),NYSE:CHMI,R.E.I.T.,United States,United States,United States
"Cherubim Interests, Inc. (OTCPK:CHIT)",OTCPK:CHIT,Real Estate (Development),United States,United States,United States
Chesapeake Energy Corporation (NYSE:CHK),NYSE:CHK,Oil/Gas (Production and Exploration),United States,United States,United States
Chesapeake Financial Shares Inc. (OTCPK:CPKF),OTCPK:CPKF,Banks (Regional),United States,United States,United States
Chesapeake Granite Wash Trust (NYSE:CHKR),NYSE:CHKR,Oil/Gas (Production and Exploration),United States,United States,United States
Chesapeake Lodging Trust (NYSE:CHSP),NYSE:CHSP,R.E.I.T.,United States,United States,United States
Chesapeake Utilities Corporation (NYSE:CPK),NYSE:CPK,Power,United States,United States,United States
Cheviot Financial Corp. (NasdaqCM:CHEV),NasdaqCM:CHEV,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
Chevron Corporation (NYSE:CVX),NYSE:CVX,Oil/Gas (Integrated),United States,United States,United States
Cheyenne Resources Corp. (OTCPK:CYRS),OTCPK:CYRS,Oil/Gas (Production and Exploration),United States,United States,United States
"Chiasma, Inc. (NasdaqGS:CHMA)",NasdaqGS:CHMA,Drugs (Biotechnology),United States,United States,United States
Chicago Rivet & Machine Co. (AMEX:CVR),AMEX:CVR,Machinery,United States,United States,United States
Chico's FAS Inc. (NYSE:CHS),NYSE:CHS,Retail (Special Lines),United States,United States,United States
"Chicopee Bancorp, Inc. (NasdaqGM:CBNK)",NasdaqGM:CBNK,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
"Chilco River Holdings, Inc. (OTCPK:CRVH)",OTCPK:CRVH,Hotel/Gaming,United States,United States,United States
Chimera Investment Corporation (NYSE:CIM),NYSE:CIM,R.E.I.T.,United States,United States,United States
"Chimerix, Inc. (NasdaqGM:CMRX)",NasdaqGM:CMRX,Drugs (Biotechnology),United States,United States,United States
"China Carbon Graphite Group, Inc. (OTCPK:CHGI)",OTCPK:CHGI,Electrical Equipment,United States,United States,United States
"China Crescent Enterprises, Inc. (OTCPK:CCTR)",OTCPK:CCTR,Computer Services,United States,United States,United States
"China Finance, Inc. (OTCPK:CHFI)",OTCPK:CHFI,Brokerage & Investment Banking,United States,United States,United States
China Food & Beverage Company (OTCPK:CHIF),OTCPK:CHIF,Investments & Asset Management,United States,United States,United States
"China Growth Development, Inc. (OTCPK:CGDI)",OTCPK:CGDI,Real Estate (Operations & Services),United States,United States,United States
"China Holdings, Inc. (OTCPK:CHHL)",OTCPK:CHHL,Household Products,United States,United States,United States
"Chineseinvestors.com, Inc. (OTCBB:CIIX)",OTCBB:CIIX,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
Chino Commercial Bancorp (OTCPK:CCBC),OTCPK:CCBC,Banks (Regional),United States,United States,United States
"Chipotle Mexican Grill, Inc. (NYSE:CMG)",NYSE:CMG,Restaurant/Dining,United States,United States,United States
"Choice Bancorp, Inc. (Wisconsin) (OTCPK:CBKW)",OTCPK:CBKW,Banks (Regional),United States,United States,United States
Choice Hotels International Inc. (NYSE:CHH),NYSE:CHH,Hotel/Gaming,United States,United States,United States
ChoiceOne Financial Services Inc. (OTCPK:COFS),OTCPK:COFS,Banks (Regional),United States,United States,United States
Christopher & Banks Corporation (NYSE:CBK),NYSE:CBK,Retail (Special Lines),United States,United States,United States
ChromaDex Corporation (OTCPK:CDXC),OTCPK:CDXC,Heathcare Information and Technology,United States,United States,United States
"CHUMA HOLDINGS, INC. (OTCPK:CHUM)",OTCPK:CHUM,Business & Consumer Services,United States,United States,United States
Church & Dwight Co. Inc. (NYSE:CHD),NYSE:CHD,Household Products,United States,United States,United States
Churchill Downs Inc. (NasdaqGS:CHDN),NasdaqGS:CHDN,Hotel/Gaming,United States,United States,United States
"Chuy's Holdings, Inc. (NasdaqGS:CHUY)",NasdaqGS:CHUY,Restaurant/Dining,United States,United States,United States
"CIAO Group, Inc. (OTCPK:CIAU)",OTCPK:CIAU,Telecom. Equipment,United States,United States,United States
CIB Marine Bancshares Inc. (OTCPK:CIBH),OTCPK:CIBH,Bank (Money Center),United States,United States,United States
"Ciber, Inc. (NYSE:CBR)",NYSE:CBR,Computer Services,United States,United States,United States
Cibolan Gold Corp. (OTCPK:CIBG),OTCPK:CIBG,Precious Metals,United States,United States,United States
"Cicero, Inc. (OTCPK:CICN)",OTCPK:CICN,Software (System & Application),United States,United States,United States
"Cidara Therapeutics, Inc. (NasdaqGM:CDTX)",NasdaqGM:CDTX,Drugs (Biotechnology),United States,United States,United States
Ciena Corporation (NYSE:CIEN),NYSE:CIEN,Telecom. Equipment,United States,United States,United States
CIFC Corp. (NasdaqCM:CIFC),NasdaqCM:CIFC,Investments & Asset Management,United States,United States,United States
Cigna Corp. (NYSE:CI),NYSE:CI,Healthcare Support Services,United States,United States,United States
CIM Commercial Trust Corporation (NasdaqGM:CMCT),NasdaqGM:CMCT,R.E.I.T.,United States,United States,United States
Cimarex Energy Co. (NYSE:XEC),NYSE:XEC,Oil/Gas (Production and Exploration),United States,United States,United States
Cimetrix Inc. (OTCPK:CMXX),OTCPK:CMXX,Software (System & Application),United States,United States,United States
Cincinnati Bancorp (OTCBB:CNNB),OTCBB:CNNB,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
Cincinnati Bell Inc. (NYSE:CBB),NYSE:CBB,Telecom. Services,United States,United States,United States
Cincinnati Financial Corp. (NasdaqGS:CINF),NasdaqGS:CINF,Insurance (Prop/Cas.),United States,United States,United States
Cinedigm Corp. (NasdaqGM:CIDM),NasdaqGM:CIDM,Entertainment,United States,United States,United States
"Cinemark Holdings, Inc. (NYSE:CNK)",NYSE:CNK,Entertainment,United States,United States,United States
Cintas Corporation (NasdaqGS:CTAS),NasdaqGS:CTAS,Business & Consumer Services,United States,United States,United States
CinTel Corp. (OTCPK:CNCN),OTCPK:CNCN,Semiconductor Equip,United States,United States,United States
Cipherloc Corporation (OTCPK:CLOK),OTCPK:CLOK,Software (Internet),United States,United States,United States
"Circa Pictures and Production Co., Intl., Inc. (OTCPK:CPPD)",OTCPK:CPPD,Entertainment,United States,United States,United States
Circle Entertainment Inc. (OTCPK:CEXE),OTCPK:CEXE,Recreation,United States,United States,United States
Circle Star Energy Corp. (OTCPK:CRCL),OTCPK:CRCL,Oil/Gas (Production and Exploration),United States,United States,United States
"CIRCOR International, Inc. (NYSE:CIR)",NYSE:CIR,Machinery,United States,United States,United States
"Cirque Energy, Inc. (OTCPK:CRQE)",OTCPK:CRQE,Environmental & Waste Services,United States,United States,United States
Cirrus Logic Inc. (NasdaqGS:CRUS),NasdaqGS:CRUS,Semiconductor,United States,United States,United States
Cirtran Corp. (OTCPK:CIRC),OTCPK:CIRC,Beverage (Soft),United States,United States,United States
"Cisco Systems, Inc. (NasdaqGS:CSCO)",NasdaqGS:CSCO,Telecom. Equipment,United States,United States,United States
CIT Group Inc. (NYSE:CIT),NYSE:CIT,Banks (Regional),United States,United States,United States
"Citadel Exploration, Inc (OTCPK:COIL)",OTCPK:COIL,Oil/Gas (Production and Exploration),United States,United States,United States
"Citi Trends, Inc. (NasdaqGS:CTRN)",NasdaqGS:CTRN,Retail (Special Lines),United States,United States,United States
Citigroup Inc. (NYSE:C),NYSE:C,Bank (Money Center),United States,United States,United States
Citizens & Northern Corp. (NasdaqCM:CZNC),NasdaqCM:CZNC,Banks (Regional),United States,United States,United States
"Citizens Bancorp (Nevada City, CA) (OTCPK:CZNB)",OTCPK:CZNB,Banks (Regional),United States,United States,United States
Citizens Bancorp (OTCPK:CZBC),OTCPK:CZBC,Banks (Regional),United States,United States,United States
Citizens Bancorp of Virginia Inc. (OTCPK:CZBT),OTCPK:CZBT,Banks (Regional),United States,United States,United States
Citizens Bancshares Corporation (OTCPK:CZBS),OTCPK:CZBS,Banks (Regional),United States,United States,United States
"Citizens Community Bancorp, Inc. (NasdaqGM:CZWI)",NasdaqGM:CZWI,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
"Citizens Community Bancorp, Inc. (NasdaqGM:CZWI)",NasdaqGM:CZWI,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
Citizens Financial Corp. (OTCPK:CIWV),OTCPK:CIWV,Banks (Regional),United States,United States,United States
"Citizens Financial Group, Inc. (NYSE:CFG)",NYSE:CFG,Banks (Regional),United States,United States,United States
Citizens Financial Services Inc. (OTCBB:CZFS),OTCBB:CZFS,Banks (Regional),United States,United States,United States
Citizens First Corporation (NasdaqGM:CZFC),NasdaqGM:CZFC,Banks (Regional),United States,United States,United States
Citizens Holding Company (NasdaqGM:CIZN),NasdaqGM:CIZN,Banks (Regional),United States,United States,United States
Citizens Inc. (NYSE:CIA),NYSE:CIA,Insurance (Life),United States,United States,United States
"Citrix Systems, Inc. (NasdaqGS:CTXS)",NasdaqGS:CTXS,Software (System & Application),United States,United States,United States
City Bank (OTCPK:CTBK),OTCPK:CTBK,Banks (Regional),United States,United States,United States
City Holding Co. (NasdaqGS:CHCO),NasdaqGS:CHCO,Banks (Regional),United States,United States,United States
Civeo Corporation (NYSE:CVEO),NYSE:CVEO,Business & Consumer Services,United States,United States,United States
