"To look up a company, you can either go through the entire list (which is alphabetically sorted) or use the lookup function that I have built in.",,,,,
Company name,"The Daiei,Inc. (TSE:8263)",Please use the scrolling list to find your company,,,
Industry Group =,Insurance (Life),,,,
Country =,Japan,,,,
Broad Geographical group =,Japan,,,,
Sub Group =,Japan,,,,
"If you want to find the companies in a sector, use the industry sorted worksheet in this spreadsheet",,,,,
,,,,,
,,,,,
Company Name,Exchange:Ticker,Industry Group,Country,Broad Group,Sub Group
"Marutai Co.,Ltd. (FKSE:2919)",FKSE:2919,Food Processing,Japan,Japan,Japan
"Maruto Sangyo Co., Ltd. (FKSE:7894)",FKSE:7894,Packaging & Container,Japan,Japan,Japan
"Maruwa Co., Ltd. (TSE:5344)",TSE:5344,Electronics (General),Japan,Japan,Japan
"Maruwa Unyu Kikan Co.,Ltd. (TSE:9090)",TSE:9090,Transportation,Japan,Japan,Japan
Maruwn Corporation (TSE:9067),TSE:9067,Trucking,Japan,Japan,Japan
"Maruyama Mfg. Co., Inc. (TSE:6316)",TSE:6316,Farming/Agriculture,Japan,Japan,Japan
Maruyoshi Center Inc. (TSE:7515),TSE:7515,Retail (Grocery and Food),Japan,Japan,Japan
"Maruzen CHI Holdings Co.,Ltd. (TSE:3159)",TSE:3159,Retail (Special Lines),Japan,Japan,Japan
"Maruzen Co., Ltd. (TSE:5982)",TSE:5982,Machinery,Japan,Japan,Japan
Maruzen Showa Unyu Co. Ltd. (TSE:9068),TSE:9068,Trucking,Japan,Japan,Japan
Marvelous Inc. (TSE:7844),TSE:7844,Software (Entertainment),Japan,Japan,Japan
"Masaru Co., Ltd. (JASDAQ:1795)",JASDAQ:1795,Engineering/Construction,Japan,Japan,Japan
"Masuda Flour Milling Co., Ltd. (TSE:2008)",TSE:2008,Food Processing,Japan,Japan,Japan
"MATSUDA SANGYO Co., Ltd. (TSE:7456)",TSE:7456,Environmental & Waste Services,Japan,Japan,Japan
"Matsui Construction Co., Ltd. (TSE:1810)",TSE:1810,Engineering/Construction,Japan,Japan,Japan
"Matsui Securities Co., Ltd. (TSE:8628)",TSE:8628,Brokerage & Investment Banking,Japan,Japan,Japan
Matsumoto Inc. (JASDAQ:7901),JASDAQ:7901,Publshing & Newspapers,Japan,Japan,Japan
"Matsumoto Yushi Seiyaku Co., Ltd. (JASDAQ:4365)",JASDAQ:4365,Chemical (Specialty),Japan,Japan,Japan
"Matsumotokiyoshi Holdings Co., Ltd. (TSE:3088)",TSE:3088,Retail (Special Lines),Japan,Japan,Japan
"Matsuo Electric Co.,Ltd. (TSE:6969)",TSE:6969,Electronics (General),Japan,Japan,Japan
"Matsuya Co., Ltd. (JASDAQ:7452)",JASDAQ:7452,Retail (Grocery and Food),Japan,Japan,Japan
"Matsuya Co., Ltd. (TSE:8237)",TSE:8237,Retail (General),Japan,Japan,Japan
"Matsuya Foods Co., Ltd. (TSE:9887)",TSE:9887,Restaurant/Dining,Japan,Japan,Japan
Max Co. Ltd. (TSE:6454),TSE:6454,Machinery,Japan,Japan,Japan
"Maxvalu Chubu Co., Ltd. (NSE:8171)",NSE:8171,Retail (Grocery and Food),Japan,Japan,Japan
"MaxValu Hokkaido Co., Ltd. (JASDAQ:7465)",JASDAQ:7465,Retail (Grocery and Food),Japan,Japan,Japan
"Maxvalu Kyushu Co.,Ltd. (JASDAQ:3171)",JASDAQ:3171,Retail (Grocery and Food),Japan,Japan,Japan
"Maxvalu Nishinihon Co.,Ltd. (TSE:8287)",TSE:8287,Retail (Grocery and Food),Japan,Japan,Japan
"MaxValu Tohoku Co.,Ltd. (TSE:2655)",TSE:2655,Retail (Grocery and Food),Japan,Japan,Japan
"Maxvalu Tokai Co.,Ltd. (TSE:8198)",TSE:8198,Retail (Grocery and Food),Japan,Japan,Japan
Mazda Motor Corporation (TSE:7261),TSE:7261,Auto & Truck,Japan,Japan,Japan
"MBK Co., Ltd. (TSE:3121)",TSE:3121,Diversified,Japan,Japan,Japan
Mbs Inc (TSE:1401),TSE:1401,Homebuilding,Japan,Japan,Japan
"McDonald's Holdings Company (Japan), Ltd. (JASDAQ:2702)",JASDAQ:2702,Restaurant/Dining,Japan,Japan,Japan
MCJ Co. Ltd. (TSE:6670),TSE:6670,Computers/Peripherals,Japan,Japan,Japan
MCUBS MidCity Investment Corporation (TSE:3227),TSE:3227,R.E.I.T.,Japan,Japan,Japan
MEC Company Ltd. (TSE:4971),TSE:4971,Chemical (Specialty),Japan,Japan,Japan
"Media Do Co., Ltd. (TSE:3678)",TSE:3678,Software (Internet),Japan,Japan,Japan
Media Five Co. (FKSE:3824),FKSE:3824,Computer Services,Japan,Japan,Japan
"Media Global Links Co., Ltd. (JASDAQ:6659)",JASDAQ:6659,Telecom. Equipment,Japan,Japan,Japan
"Media Kobo,Inc. (TSE:3815)",TSE:3815,Software (Internet),Japan,Japan,Japan
Mediaflag Inc. (TSE:6067),TSE:6067,Business & Consumer Services,Japan,Japan,Japan
"MEDIASEEK,inc. (TSE:4824)",TSE:4824,Computer Services,Japan,Japan,Japan
MediBIC Group (TSE:2369),TSE:2369,Heathcare Information and Technology,Japan,Japan,Japan
"Medical & Biological Laboratories Co., Ltd. (JASDAQ:4557)",JASDAQ:4557,Heathcare Information and Technology,Japan,Japan,Japan
"Medical Data Vision Co.,Ltd. (TSE:3902)",TSE:3902,Heathcare Information and Technology,Japan,Japan,Japan
"Medical Ikkou Co., Ltd. (JASDAQ:3353)",JASDAQ:3353,Retail (Special Lines),Japan,Japan,Japan
"Medical Net Communications, Inc. (TSE:3645)",TSE:3645,Software (Internet),Japan,Japan,Japan
"Medical System Network Co., Ltd. (TSE:4350)",TSE:4350,Retail (Special Lines),Japan,Japan,Japan
"Medikit Co., Ltd. (JASDAQ:7749)",JASDAQ:7749,Healthcare Products,Japan,Japan,Japan
"MEDINET Co., Ltd. (TSE:2370)",TSE:2370,Heathcare Information and Technology,Japan,Japan,Japan
MediPal Holdings Corporation (TSE:7459),TSE:7459,Healthcare Support Services,Japan,Japan,Japan
"Medius Holdings Co., Ltd. (JASDAQ:3154)",JASDAQ:3154,Healthcare Support Services,Japan,Japan,Japan
"MedPeer,Inc. (TSE:6095)",TSE:6095,Healthcare Support Services,Japan,Japan,Japan
"MedRx Co., Ltd (TSE:4586)",TSE:4586,Drugs (Pharmaceutical),Japan,Japan,Japan
MegaChips Corporation (TSE:6875),TSE:6875,Semiconductor,Japan,Japan,Japan
"Meganesuper Co., Ltd. (JASDAQ:3318)",JASDAQ:3318,Retail (Special Lines),Japan,Japan,Japan
"Megmilk Snow Brand Co., Ltd. (TSE:2270)",TSE:2270,Food Processing,Japan,Japan,Japan
Meidensha Corporation (TSE:6508),TSE:6508,Machinery,Japan,Japan,Japan
"Meiho Enterprise Co., Ltd. (JASDAQ:8927)",JASDAQ:8927,Real Estate (General/Diversified),Japan,Japan,Japan
Meiho Facility Works Ltd. (JASDAQ:1717),JASDAQ:1717,Engineering/Construction,Japan,Japan,Japan
"Meiji Electric Industries CO.,LTD. (TSE:3388)",TSE:3388,Retail (Distributors),Japan,Japan,Japan
"Meiji Holdings Co., Ltd. (TSE:2269)",TSE:2269,Food Processing,Japan,Japan,Japan
"Meiji Machine Co., Ltd. (TSE:6334)",TSE:6334,Machinery,Japan,Japan,Japan
"Meiji Shipping Co., Ltd. (TSE:9115)",TSE:9115,Shipbuilding & Marine,Japan,Japan,Japan
"Meiki Co.,Ltd. (NSE:6280)",NSE:6280,Machinery,Japan,Japan,Japan
"Meikô Construction Co.,Ltd. (NSE:1869)",NSE:1869,Engineering/Construction,Japan,Japan,Japan
"Meiko Electronics Co.,Ltd. (JASDAQ:6787)",JASDAQ:6787,Electronics (General),Japan,Japan,Japan
"Meiko Network Japan Co., Ltd. (TSE:4668)",TSE:4668,Education,Japan,Japan,Japan
"Meiko Trans Co., Ltd. (NSE:9357)",NSE:9357,Shipbuilding & Marine,Japan,Japan,Japan
"Meisei Electric Co., Ltd. (TSE:6709)",TSE:6709,Electronics (General),Japan,Japan,Japan
"Meisei Industrial Co., Ltd. (TSE:1976)",TSE:1976,Engineering/Construction,Japan,Japan,Japan
Meitec Corporation (TSE:9744),TSE:9744,Business & Consumer Services,Japan,Japan,Japan
"Meitetsu Transport Co.,Ltd. (NSE:9077)",NSE:9077,Trucking,Japan,Japan,Japan
Meito Sangyo Co. Ltd. (TSE:2207),TSE:2207,Food Processing,Japan,Japan,Japan
Meiwa Corporation (TSE:8103),TSE:8103,Retail (Distributors),Japan,Japan,Japan
Meiwa Estate Company Limited (TSE:8869),TSE:8869,Homebuilding,Japan,Japan,Japan
"Meiwa Industry Co., Ltd. (TSE:7284)",TSE:7284,Auto Parts,Japan,Japan,Japan
Melco Holdings Inc. (TSE:6676),TSE:6676,Computers/Peripherals,Japan,Japan,Japan
"Members Co., Ltd. (NSE:2130)",NSE:2130,Advertising,Japan,Japan,Japan
"Menicon Co., Ltd. (TSE:7780)",TSE:7780,Healthcare Products,Japan,Japan,Japan
"MESCO, Inc. (TSE:1737)",TSE:1737,Engineering/Construction,Japan,Japan,Japan
"Message Co., Ltd. (JASDAQ:2400)",JASDAQ:2400,Hospitals/Healthcare Facilities,Japan,Japan,Japan
Metalart Corporation (TSE:5644),TSE:5644,Auto Parts,Japan,Japan,Japan
Metaps Inc. (TSE:6172),TSE:6172,Software (System & Application),Japan,Japan,Japan
"METAWATER Co., Ltd. (TSE:9551)",TSE:9551,Machinery,Japan,Japan,Japan
"MG Home Co., Ltd. (TSE:8891)",TSE:8891,Real Estate (General/Diversified),Japan,Japan,Japan
"Micron Machinery Co., Ltd. (JASDAQ:6159)",JASDAQ:6159,Machinery,Japan,Japan,Japan
"Micronics Japan Co., Ltd. (TSE:6871)",TSE:6871,Semiconductor Equip,Japan,Japan,Japan
"MICS Chemical Co., Ltd. (JASDAQ:7899)",JASDAQ:7899,Chemical (Basic),Japan,Japan,Japan
"MIE Corporation Co., Ltd (NSE:3442)",NSE:3442,Machinery,Japan,Japan,Japan
"Mie Kotsu Group Holdings, Inc. (TSE:3232)",TSE:3232,Diversified,Japan,Japan,Japan
"Mikikogyo Co, Ltd. (JASDAQ:1718)",JASDAQ:1718,Engineering/Construction,Japan,Japan,Japan
Mikuni Corporation (TSE:7247),TSE:7247,Auto Parts,Japan,Japan,Japan
Milbon Co. Ltd. (TSE:4919),TSE:4919,Household Products,Japan,Japan,Japan
"Mimaki Engineering Co., Ltd. (TSE:6638)",TSE:6638,Computers/Peripherals,Japan,Japan,Japan
"Mimasu Semiconductor Industry Co., Ltd. (TSE:8155)",TSE:8155,Semiconductor Equip,Japan,Japan,Japan
MINATO HOLDINGS INC. (JASDAQ:6862),JASDAQ:6862,Semiconductor Equip,Japan,Japan,Japan
Minebea Co. Ltd. (TSE:6479),TSE:6479,Machinery,Japan,Japan,Japan
"MINISTOP Co., Ltd. (TSE:9946)",TSE:9946,Retail (Grocery and Food),Japan,Japan,Japan
"Minnano Wedding Co., Ltd. (TSE:3685)",TSE:3685,Software (Internet),Japan,Japan,Japan
"Mino Ceramic Co.,Ltd. (NSE:5356)",NSE:5356,Construction Supplies,Japan,Japan,Japan
"Minori Solutions Co., Ltd. (TSE:3822)",TSE:3822,Software (System & Application),Japan,Japan,Japan
Mipox Corporation (JASDAQ:5381),JASDAQ:5381,Chemical (Basic),Japan,Japan,Japan
Miraca Holdings Inc. (TSE:4544),TSE:4544,Healthcare Support Services,Japan,Japan,Japan
"Mirai Industry Co.,Ltd. (NSE:7931)",NSE:7931,Electrical Equipment,Japan,Japan,Japan
"Miraial Co., Ltd. (TSE:4238)",TSE:4238,Semiconductor,Japan,Japan,Japan
MIRAIT Holdings Corporation (TSE:1417),TSE:1417,Engineering/Construction,Japan,Japan,Japan
Miroku Corporation (TSE:7983),TSE:7983,Recreation,Japan,Japan,Japan
"Miroku Jyoho Service Co., Ltd. (TSE:9928)",TSE:9928,Software (System & Application),Japan,Japan,Japan
"Misawa & co.,Ltd. (TSE:3169)",TSE:3169,Retail (Special Lines),Japan,Japan,Japan
"Misawa Homes Chugoku Co.,Ltd. (JASDAQ:1728)",JASDAQ:1728,Homebuilding,Japan,Japan,Japan
"Misawa Homes Co., Ltd. (TSE:1722)",TSE:1722,Homebuilding,Japan,Japan,Japan
Misonoza Theatrical Corporation (NSE:9664),NSE:9664,Entertainment,Japan,Japan,Japan
Misumi Co. Ltd. (FKSE:7441),FKSE:7441,Oilfield Svcs/Equip.,Japan,Japan,Japan
MISUMI Group Inc. (TSE:9962),TSE:9962,Retail (Distributors),Japan,Japan,Japan
"Mitachi Co., Ltd. (TSE:3321)",TSE:3321,Computer Services,Japan,Japan,Japan
Mitani Corporation (TSE:8066),TSE:8066,Retail (Distributors),Japan,Japan,Japan
"Mitani Sangyo Co., Ltd. (TSE:8285)",TSE:8285,Retail (Distributors),Japan,Japan,Japan
"Mitani Sekisan Co.,Ltd. (TSE:5273)",TSE:5273,Construction Supplies,Japan,Japan,Japan
"Mito Securities Co., Ltd. (TSE:8622)",TSE:8622,Brokerage & Investment Banking,Japan,Japan,Japan
Mitsuba Corporation (TSE:7280),TSE:7280,Auto Parts,Japan,Japan,Japan
Mitsubishi Chemical Holdings Corporation (TSE:4188),TSE:4188,Chemical (Diversified),Japan,Japan,Japan
Mitsubishi Corporation (TSE:8058),TSE:8058,Retail (Distributors),Japan,Japan,Japan
Mitsubishi Electric Corporation (TSE:6503),TSE:6503,Electrical Equipment,Japan,Japan,Japan
"Mitsubishi Estate Co., Ltd. (TSE:8802)",TSE:8802,Real Estate (General/Diversified),Japan,Japan,Japan
"Mitsubishi Gas Chemical Company, Inc. (TSE:4182)",TSE:4182,Chemical (Diversified),Japan,Japan,Japan
Mitsubishi Heavy Industries Ltd. (TSE:7011),TSE:7011,Machinery,Japan,Japan,Japan
Mitsubishi Kakoki Kaisha Ltd. (TSE:6331),TSE:6331,Engineering/Construction,Japan,Japan,Japan
Mitsubishi Logistics Corporation (TSE:9301),TSE:9301,Shipbuilding & Marine,Japan,Japan,Japan
Mitsubishi Materials Corp. (TSE:5711),TSE:5711,Metals & Mining,Japan,Japan,Japan
Mitsubishi Motors Corporation (TSE:7211),TSE:7211,Auto & Truck,Japan,Japan,Japan
"Mitsubishi Nichiyu Forklift Co.,Ltd. (TSE:7105)",TSE:7105,Construction Supplies,Japan,Japan,Japan
Mitsubishi Paper Mills Ltd. (TSE:3864),TSE:3864,Paper/Forest Products,Japan,Japan,Japan
Mitsubishi Pencil Co. Ltd. (TSE:7976),TSE:7976,Office Equipment & Services,Japan,Japan,Japan
"Mitsubishi Research Institute, Inc. (TSE:3636)",TSE:3636,Computer Services,Japan,Japan,Japan
"Mitsubishi Shokuhin Co., Ltd. (TSE:7451)",TSE:7451,Food Wholesalers,Japan,Japan,Japan
"Mitsubishi Steel Mfg. Co., Ltd. (TSE:5632)",TSE:5632,Steel,Japan,Japan,Japan
Mitsubishi Tanabe Pharma Corporation (TSE:4508),TSE:4508,Drugs (Pharmaceutical),Japan,Japan,Japan
"Mitsubishi UFJ Financial Group, Inc. (TSE:8306)",TSE:8306,Bank (Money Center),Japan,Japan,Japan
Mitsubishi UFJ Lease & Finance Company Limited (TSE:8593),TSE:8593,Financial Svcs. (Non-bank & Insurance),Japan,Japan,Japan
Mitsuboshi Belting Ltd. (TSE:5192),TSE:5192,Machinery,Japan,Japan,Japan
"Mitsuboshi Co., Ltd. (JASDAQ:5820)",JASDAQ:5820,Electrical Equipment,Japan,Japan,Japan
Mitsuchi Corporation (JASDAQ:3439),JASDAQ:3439,Auto Parts,Japan,Japan,Japan
Mitsui & Co. Ltd. (TSE:8031),TSE:8031,Retail (Distributors),Japan,Japan,Japan
"Mitsui Chemicals, Inc. (TSE:4183)",TSE:4183,Chemical (Basic),Japan,Japan,Japan
"Mitsui Engineering & Shipbuilding Co., Ltd. (TSE:7003)",TSE:7003,Construction Supplies,Japan,Japan,Japan
Mitsui Fudosan Co. Ltd. (TSE:8801),TSE:8801,Real Estate (General/Diversified),Japan,Japan,Japan
"Mitsui High-tec, Inc. (TSE:6966)",TSE:6966,Semiconductor,Japan,Japan,Japan
"Mitsui Home Co., Ltd. (TSE:1868)",TSE:1868,Homebuilding,Japan,Japan,Japan
"Mitsui Matsushima Co., Ltd. (TSE:1518)",TSE:1518,Retail (Distributors),Japan,Japan,Japan
"Mitsui Mining and Smelting Company, Limited (TSE:5706)",TSE:5706,Metals & Mining,Japan,Japan,Japan
Mitsui OSK Lines Ltd. (TSE:9104),TSE:9104,Shipbuilding & Marine,Japan,Japan,Japan
"Mitsui Soko Holdings Co., Ltd. (TSE:9302)",TSE:9302,Transportation,Japan,Japan,Japan
"Mitsui Sugar Co., Ltd. (TSE:2109)",TSE:2109,Food Processing,Japan,Japan,Japan
"Mitsumi Electric Co., Ltd. (TSE:6767)",TSE:6767,Electronics (General),Japan,Japan,Japan
"Mitsumura Printing Co., Ltd. (TSE:7916)",TSE:7916,Publshing & Newspapers,Japan,Japan,Japan
"Mitsuuroko Group Holdings Co.,Ltd. (TSE:8131)",TSE:8131,Oilfield Svcs/Equip.,Japan,Japan,Japan
"Miura Co., Ltd. (TSE:6005)",TSE:6005,Machinery,Japan,Japan,Japan
Miura Printing Corp. (TSE:7920),TSE:7920,Publshing & Newspapers,Japan,Japan,Japan
"Mixi, Inc. (TSE:2121)",TSE:2121,Software (Internet),Japan,Japan,Japan
"Miyairi Valve Mfg. Co., Ltd. (TSE:6495)",TSE:6495,Machinery,Japan,Japan,Japan
"Miyaji Engineering Group, Inc. (TSE:3431)",TSE:3431,Engineering/Construction,Japan,Japan,Japan
"Miyako, Inc. (JASDAQ:3424)",JASDAQ:3424,Building Materials,Japan,Japan,Japan
"Miyakoshi Holdings, Inc. (TSE:6620)",TSE:6620,Electronics (Consumer & Office),Japan,Japan,Japan
"Miyoshi Oil & Fat Co., Ltd. (TSE:4404)",TSE:4404,Food Processing,Japan,Japan,Japan
"Mizuho Financial Group, Inc. (TSE:8411)",TSE:8411,Bank (Money Center),Japan,Japan,Japan
"MIZUHO MEDY Co., Ltd. (TSE:4595)",TSE:4595,Healthcare Products,Japan,Japan,Japan
Mizuno Corporation (TSE:8022),TSE:8022,Recreation,Japan,Japan,Japan
"MK Seiko Co., Ltd. (JASDAQ:5906)",JASDAQ:5906,Machinery,Japan,Japan,Japan
Mksystem Corporation (JASDAQ:3910),JASDAQ:3910,Software (Internet),Japan,Japan,Japan
mobcast inc. (TSE:3664),TSE:3664,Software (Internet),Japan,Japan,Japan
"Mobile Create Co., Ltd. (TSE:3669)",TSE:3669,Telecom. Equipment,Japan,Japan,Japan
"MobileFactory, Inc. (TSE:3912)",TSE:3912,Software (System & Application),Japan,Japan,Japan
Mochida Pharmaceutical Co. Ltd. (TSE:4534),TSE:4534,Drugs (Pharmaceutical),Japan,Japan,Japan
"MODEC, Inc. (TSE:6269)",TSE:6269,Oilfield Svcs/Equip.,Japan,Japan,Japan
Modulat Inc. (JASDAQ:3043),JASDAQ:3043,Computer Services,Japan,Japan,Japan
"Molitec Steel Co., Ltd. (TSE:5986)",TSE:5986,Steel,Japan,Japan,Japan
"Monex Group, Inc. (TSE:8698)",TSE:8698,Brokerage & Investment Banking,Japan,Japan,Japan
"Money Partners Group Co., Ltd. (TSE:8732)",TSE:8732,Financial Svcs. (Non-bank & Insurance),Japan,Japan,Japan
"Money Square Holdings, Inc. (TSE:8728)",TSE:8728,Financial Svcs. (Non-bank & Insurance),Japan,Japan,Japan
"MonotaRO Co., Ltd. (TSE:3064)",TSE:3064,Retail (Distributors),Japan,Japan,Japan
"Moonbat Co.,Ltd. (TSE:8115)",TSE:8115,Retail (Distributors),Japan,Japan,Japan
MORESCO Corporation (TSE:5018),TSE:5018,Chemical (Basic),Japan,Japan,Japan
Mori Hills REIT Investment Corporation (TSE:3234),TSE:3234,R.E.I.T.,Japan,Japan,Japan
Mori-Gumi Co. Ltd. (TSE:1853),TSE:1853,Engineering/Construction,Japan,Japan,Japan
"Morinaga & Co., Ltd. (TSE:2201)",TSE:2201,Food Processing,Japan,Japan,Japan
"Morinaga Milk Industry Co., Ltd. (TSE:2264)",TSE:2264,Food Processing,Japan,Japan,Japan
"Morio Denki Co., Ltd. (TSE:6647)",TSE:6647,Electrical Equipment,Japan,Japan,Japan
Morishita Jintan Co. Ltd. (TSE:4524),TSE:4524,Household Products,Japan,Japan,Japan
Morita Holdings Corporation. (TSE:6455),TSE:6455,Construction Supplies,Japan,Japan,Japan
Moritex Corporation (TSE:7714),TSE:7714,Electronics (General),Japan,Japan,Japan
"Morito Co., Ltd. (TSE:9837)",TSE:9837,Apparel,Japan,Japan,Japan
Moriya Corporation (JASDAQ:1798),JASDAQ:1798,Engineering/Construction,Japan,Japan,Japan
Morningstar Japan KK (JASDAQ:4765),JASDAQ:4765,Financial Svcs. (Non-bank & Insurance),Japan,Japan,Japan
Morozoff Limited (TSE:2217),TSE:2217,Food Processing,Japan,Japan,Japan
"Morpho, Inc. (TSE:3653)",TSE:3653,Software (System & Application),Japan,Japan,Japan
Mory Industries Inc. (TSE:5464),TSE:5464,Steel,Japan,Japan,Japan
MOS Food Services Inc. (TSE:8153),TSE:8153,Restaurant/Dining,Japan,Japan,Japan
Mr Max Corporation (TSE:8203),TSE:8203,Retail (General),Japan,Japan,Japan
MRT Inc. (TSE:6034),TSE:6034,Healthcare Support Services,Japan,Japan,Japan
"MS&AD Insurance Group Holdings, Inc. (TSE:8725)",TSE:8725,Insurance (Prop/Cas.),Japan,Japan,Japan
MT Genex Corporation (JASDAQ:9820),JASDAQ:9820,Engineering/Construction,Japan,Japan,Japan
MTI Ltd. (TSE:9438),TSE:9438,Software (System & Application),Japan,Japan,Japan
"Mugen Estate Co.,Ltd. (TSE:3299)",TSE:3299,Real Estate (General/Diversified),Japan,Japan,Japan
Murakami Corporation (TSE:7292),TSE:7292,Auto Parts,Japan,Japan,Japan
Muraki Corporation (JASDAQ:7477),JASDAQ:7477,Retail (Distributors),Japan,Japan,Japan
"Murata Manufacturing Co., Ltd. (TSE:6981)",TSE:6981,Electronics (General),Japan,Japan,Japan
Muro Corporation (JASDAQ:7264),JASDAQ:7264,Auto Parts,Japan,Japan,Japan
Musashi Co. Ltd. (JASDAQ:7521),JASDAQ:7521,Machinery,Japan,Japan,Japan
"Musashi Seimitsu Industry Co., Ltd. (TSE:7220)",TSE:7220,Auto Parts,Japan,Japan,Japan
"Musashino Kogyo Co., Ltd. (TSE:9635)",TSE:9635,Diversified,Japan,Japan,Japan
"Muto Seiko Co.,Ltd. (JASDAQ:7927)",JASDAQ:7927,Chemical (Basic),Japan,Japan,Japan
"MUTOH Holdings Co., Ltd. (TSE:7999)",TSE:7999,Computers/Peripherals,Japan,Japan,Japan
Mutual Corporation (JASDAQ:2773),JASDAQ:2773,Machinery,Japan,Japan,Japan
"Mynet, Inc. (TSE:3928)",TSE:3928,Software (System & Application),Japan,Japan,Japan
Myotoku Ltd. (JASDAQ:6265),JASDAQ:6265,Machinery,Japan,Japan,Japan
Mystar Engineering Corp. (TSE:4695),TSE:4695,Business & Consumer Services,Japan,Japan,Japan
"N Field Co., Ltd. (TSE:6077)",TSE:6077,Healthcare Support Services,Japan,Japan,Japan
Nabtesco Corporation (TSE:6268),TSE:6268,Machinery,Japan,Japan,Japan
"Nac Co., Ltd. (TSE:9788)",TSE:9788,Business & Consumer Services,Japan,Japan,Japan
Nachi-Fujikoshi Corp. (TSE:6474),TSE:6474,Machinery,Japan,Japan,Japan
"Nadex CO., Ltd. (JASDAQ:7435)",JASDAQ:7435,Machinery,Japan,Japan,Japan
"NAFCO Co., Ltd. (JASDAQ:2790)",JASDAQ:2790,Retail (Building Supply),Japan,Japan,Japan
Nagahori Corporation (TSE:8139),TSE:8139,Apparel,Japan,Japan,Japan
"Nagaileben Co.,Ltd. (TSE:7447)",TSE:7447,Healthcare Products,Japan,Japan,Japan
"Nagano Japan Radio Co., Ltd. (TSE:6878)",TSE:6878,Electronics (General),Japan,Japan,Japan
"Nagano Keiki CO.,LTD. (TSE:7715)",TSE:7715,Electronics (General),Japan,Japan,Japan
"Nagano Tokyu Department Store Co., Ltd. (JASDAQ:9829)",JASDAQ:9829,Retail (General),Japan,Japan,Japan
"Nagase & Co., Ltd. (TSE:8012)",TSE:8012,Retail (Distributors),Japan,Japan,Japan
Nagase Brothers Inc. (JASDAQ:9733),JASDAQ:9733,Education,Japan,Japan,Japan
"Nagatanien Holdings Co.,Ltd (TSE:2899)",TSE:2899,Food Processing,Japan,Japan,Japan
"Nagoya Electric Works Co., Ltd. (NSE:6797)",NSE:6797,Computer Services,Japan,Japan,Japan
"Nagoya Lumber Co., Ltd. (NSE:7903)",NSE:7903,Retail (Distributors),Japan,Japan,Japan
"Nagoya Railroad Co., Ltd. (TSE:9048)",TSE:9048,Transportation (Railroads),Japan,Japan,Japan
"Naigai Co., Ltd. (TSE:8013)",TSE:8013,Retail (Distributors),Japan,Japan,Japan
Naigai TEC Corporation (JASDAQ:3374),JASDAQ:3374,Semiconductor Equip,Japan,Japan,Japan
Naigai Trans Line Limited (TSE:9384),TSE:9384,Shipbuilding & Marine,Japan,Japan,Japan
Naikai Zosen Corporation (TSE:7018),TSE:7018,Construction Supplies,Japan,Japan,Japan
"Naito & Co., Ltd. (JASDAQ:7624)",JASDAQ:7624,Retail (Distributors),Japan,Japan,Japan
"Nakabayashi Co., Ltd. (TSE:7987)",TSE:7987,Publshing & Newspapers,Japan,Japan,Japan
"Nakabohtec Corrosion Protecting Co., Ltd. (JASDAQ:1787)",JASDAQ:1787,Engineering/Construction,Japan,Japan,Japan
Nakakita Seisakusho Co. Ltd. (TSE:6496),TSE:6496,Machinery,Japan,Japan,Japan
"Nakamichi Leasing Co., Ltd. (SPSE:8594)",SPSE:8594,Retail (Distributors),Japan,Japan,Japan
"Nakamura Choukou Co., Ltd. (TSE:6166)",TSE:6166,Machinery,Japan,Japan,Japan
"Nakamuraya Co., Ltd. (TSE:2204)",TSE:2204,Food Processing,Japan,Japan,Japan
"Nakanihon KOGYO Co.,Ltd. (NSE:9643)",NSE:9643,Entertainment,Japan,Japan,Japan
"Nakanippon Casting Co., Ltd (NSE:6439)",NSE:6439,Steel,Japan,Japan,Japan
Nakanishi Inc. (JASDAQ:7716),JASDAQ:7716,Healthcare Products,Japan,Japan,Japan
"Nakanishi Mfg. Co., Ltd. (TSE:5941)",TSE:5941,Furn/Home Furnishings,Japan,Japan,Japan
Nakano Corporation (TSE:1827),TSE:1827,Engineering/Construction,Japan,Japan,Japan
"Nakano Refrigerators Co.,Ltd. (JASDAQ:6411)",JASDAQ:6411,Machinery,Japan,Japan,Japan
"Nakayama Steel Works, Ltd. (TSE:5408)",TSE:5408,Steel,Japan,Japan,Japan
"Nakayamafuku Co.,Ltd. (TSE:7442)",TSE:7442,Retail (Distributors),Japan,Japan,Japan
"Nakayo, Inc. (TSE:6715)",TSE:6715,Telecom. Equipment,Japan,Japan,Japan
"Namura Shipbuilding Co., Ltd. (TSE:7014)",TSE:7014,Construction Supplies,Japan,Japan,Japan
"Nankai Electric Railway Co., Ltd. (TSE:9044)",TSE:9044,Transportation (Railroads),Japan,Japan,Japan
"Nankai Plywood Co., Ltd. (TSE:7887)",TSE:7887,Paper/Forest Products,Japan,Japan,Japan
"Nankai Tatsumura Construction Co.,Ltd. (TSE:1850)",TSE:1850,Engineering/Construction,Japan,Japan,Japan
"NanoCarrier Co., Ltd. (TSE:4571)",TSE:4571,Drugs (Biotechnology),Japan,Japan,Japan
"Nansin Co., Ltd. (JASDAQ:7399)",JASDAQ:7399,Machinery,Japan,Japan,Japan
"NANSO Transport Co.,Ltd. (JASDAQ:9034)",JASDAQ:9034,Trucking,Japan,Japan,Japan
